date,test_cc,host_cdn,local_websites,external_websites,test_asn,hosting_cc,
17/07/2025,AM,fastly,0,13,48675,BG,
17/07/2025,AM,fastly,0,13,210315,US,
17/07/2025,AM,akamai,42,0,44395,AM,
17/07/2025,AM,akamai,42,0,12297,AM,
17/07/2025,AM,akamai,42,0,43733,AM,
17/07/2025,AM,akamai,42,0,49800,AM,
17/07/2025,AM,akamai,42,0,205368,AM,
17/07/2025,AM,akamai,42,0,201986,AM,
17/07/2025,AM,akamai,42,0,207810,AM,
17/07/2025,AM,akamai,42,0,201884,AM,
17/07/2025,AM,akamai,42,0,48675,AM,
17/07/2025,AM,akamai,42,0,210315,AM,
17/07/2025,AM,facebook,0,8,44395,,
17/07/2025,AM,facebook,0,8,12297,,
17/07/2025,AM,facebook,0,8,43733,,
17/07/2025,AM,facebook,0,8,49800,,
17/07/2025,AM,facebook,0,8,205368,,
17/07/2025,AM,facebook,0,8,201986,,
17/07/2025,AM,facebook,0,8,207810,,
17/07/2025,AM,facebook,0,8,201884,,
17/07/2025,AM,facebook,0,8,48675,,
17/07/2025,AM,facebook,0,8,210315,,
17/07/2025,AM,alibaba,0,1,44395,,
17/07/2025,AM,alibaba,0,1,12297,,
17/07/2025,AM,alibaba,0,1,43733,,
17/07/2025,AM,alibaba,0,1,49800,,
17/07/2025,AM,alibaba,0,1,205368,,
17/07/2025,AM,alibaba,0,1,201986,,
17/07/2025,AM,alibaba,0,1,207810,,
17/07/2025,AM,alibaba,0,1,201884,,
17/07/2025,AM,alibaba,0,1,48675,,
17/07/2025,AM,alibaba,0,1,210315,,
17/07/2025,AM,cdn77,0,2,44395,NL,
17/07/2025,AM,cdn77,0,2,12297,DE,
17/07/2025,AM,cdn77,0,2,43733,FR,
17/07/2025,AM,cdn77,0,2,49800,NL,
17/07/2025,AM,cdn77,0,2,205368,FR,
17/07/2025,AM,cdn77,0,2,201986,FR,
17/07/2025,AM,cdn77,0,2,207810,SE,
17/07/2025,AM,cdn77,0,2,201884,RU,
17/07/2025,AM,cdn77,0,2,48675,FR,
17/07/2025,AM,cdn77,0,2,210315,DE,
17/07/2025,AU,fastly,82,0,1221,AU,
17/07/2025,AU,fastly,82,0,4804,AU,
17/07/2025,AU,fastly,82,0,7545,AU,
17/07/2025,AU,fastly,82,0,4764,,
17/07/2025,AU,fastly,82,0,9443,,
17/07/2025,AU,fastly,82,0,133612,AU,
17/07/2025,AU,fastly,82,0,38195,AU,
17/07/2025,AU,fastly,82,0,14593,AU,
17/07/2025,AU,fastly,82,0,135887,,
17/07/2025,AU,fastly,82,0,136994,,
17/07/2025,AU,akamai,161,0,1221,AU,
17/07/2025,AU,akamai,161,0,4804,AU,
17/07/2025,AU,akamai,161,0,7545,AU,
17/07/2025,AU,akamai,161,0,4764,AU,
17/07/2025,AU,akamai,161,0,9443,AU,
17/07/2025,AU,akamai,161,0,133612,AU,
17/07/2025,AU,akamai,161,0,38195,AU,
17/07/2025,AU,akamai,161,0,14593,AU,
17/07/2025,AU,akamai,161,0,135887,AU,
17/07/2025,AU,akamai,161,0,136994,AU,
17/07/2025,AU,cloudflare,326,0,1221,AU,
17/07/2025,AU,cloudflare,326,0,4804,AU,
17/07/2025,AU,cloudflare,326,0,7545,AU,
17/07/2025,AU,cloudflare,326,0,4764,AU,
17/07/2025,AU,cloudflare,326,0,9443,AU,
17/07/2025,AU,cloudflare,326,0,133612,AU,
17/07/2025,AU,cloudflare,326,0,38195,AU,
17/07/2025,AU,cloudflare,326,0,14593,AU,
17/07/2025,AU,cloudflare,326,0,135887,AU,
17/07/2025,AU,cloudflare,326,0,136994,AU,
17/07/2025,AU,amazon,208,0,1221,AU,
17/07/2025,AU,amazon,208,0,4804,AU,
17/07/2025,AU,amazon,208,0,7545,AU,
17/07/2025,AU,amazon,208,0,4764,AU,
17/07/2025,AU,amazon,208,0,9443,AU,
17/07/2025,AU,amazon,208,0,133612,AU,
17/07/2025,AU,amazon,208,0,38195,AU,
17/07/2025,AU,amazon,208,0,14593,AU,
17/07/2025,AU,amazon,208,0,135887,AU,
17/07/2025,AU,amazon,208,0,136994,AU,
17/07/2025,AU,microsoft,28,0,1221,AU,
17/07/2025,AU,microsoft,28,0,4804,AU,
17/07/2025,AU,microsoft,28,0,7545,AU,
17/07/2025,AU,microsoft,28,0,4764,AU,
17/07/2025,AU,microsoft,28,0,9443,AU,
17/07/2025,AU,microsoft,28,0,133612,AU,
17/07/2025,AU,microsoft,28,0,38195,AU,
17/07/2025,AU,microsoft,28,0,14593,AU,
17/07/2025,AU,microsoft,28,0,135887,AU,
17/07/2025,AU,microsoft,28,0,136994,AU,
17/07/2025,AU,facebook,0,8,1221,,
17/07/2025,AU,facebook,0,8,4804,,
17/07/2025,AU,facebook,0,8,7545,,
17/07/2025,AU,facebook,0,8,4764,,
17/07/2025,AU,facebook,0,8,9443,,
17/07/2025,AU,facebook,0,8,133612,,
17/07/2025,AU,facebook,0,8,38195,,
17/07/2025,AU,facebook,0,8,14593,,
17/07/2025,AU,facebook,0,8,135887,,
17/07/2025,AU,facebook,0,8,136994,,
17/07/2025,AU,alibaba,0,2,1221,,
17/07/2025,AU,alibaba,0,2,4804,,
17/07/2025,AU,alibaba,0,2,7545,,
17/07/2025,AU,alibaba,0,2,4764,,
17/07/2025,AU,alibaba,0,2,9443,,
17/07/2025,AU,alibaba,0,2,133612,,
17/07/2025,AU,alibaba,0,2,38195,,
17/07/2025,AU,alibaba,0,2,14593,,
17/07/2025,AU,alibaba,0,2,135887,,
17/07/2025,AU,alibaba,0,2,136994,,
17/07/2025,AT,amazon,0,95,8447,DE,
17/07/2025,AT,amazon,0,95,8412,NL,
17/07/2025,AT,amazon,0,95,25255,NL,
17/07/2025,AT,amazon,0,95,8339,DE,
17/07/2025,AT,amazon,0,95,51265,NL,
17/07/2025,AT,amazon,0,95,12605,NL,
17/07/2025,AT,amazon,0,95,8445,DE,
17/07/2025,AT,amazon,0,95,9009,CA,
17/07/2025,AT,amazon,0,95,8437,DE,
17/07/2025,AT,akamai,107,0,8447,AT,
17/07/2025,AT,akamai,107,0,8412,AT,
17/07/2025,AT,akamai,107,0,25255,AT,
17/07/2025,AT,akamai,107,0,8339,AT,
17/07/2025,AT,akamai,107,0,51265,AT,
17/07/2025,AT,akamai,107,0,12605,AT,
17/07/2025,AT,akamai,107,0,8445,AT,
17/07/2025,AT,akamai,107,0,9009,AT,
17/07/2025,AT,akamai,107,0,8437,AT,
17/07/2025,AT,microsoft,20,0,8447,AT,
17/07/2025,AT,microsoft,20,0,8412,AT,
17/07/2025,AT,microsoft,20,0,25255,AT,
17/07/2025,AT,microsoft,20,0,8339,AT,
17/07/2025,AT,microsoft,20,0,51265,AT,
17/07/2025,AT,microsoft,20,0,12605,AT,
17/07/2025,AT,microsoft,20,0,8445,AT,
17/07/2025,AT,microsoft,20,0,9009,AT,
17/07/2025,AT,microsoft,20,0,8437,AT,
17/07/2025,AT,cloudflare,283,0,8447,AT,
17/07/2025,AT,cloudflare,283,0,8412,AT,
17/07/2025,AT,cloudflare,283,0,25255,AT,
17/07/2025,AT,cloudflare,283,0,8339,AT,
17/07/2025,AT,cloudflare,283,0,51265,AT,
17/07/2025,AT,cloudflare,283,0,12605,AT,
17/07/2025,AT,cloudflare,283,0,8445,DE,
17/07/2025,AT,cloudflare,283,0,9009,CA,
17/07/2025,AT,cloudflare,283,0,8437,AT,
17/07/2025,AT,fastly,26,0,8447,AT,
17/07/2025,AT,fastly,26,0,8412,AT,
17/07/2025,AT,fastly,26,0,25255,AT,
17/07/2025,AT,fastly,26,0,8339,AT,
17/07/2025,AT,fastly,26,0,51265,AT,
17/07/2025,AT,fastly,26,0,12605,AT,
17/07/2025,AT,fastly,26,0,8445,AT,
17/07/2025,AT,fastly,26,0,9009,US,
17/07/2025,AT,fastly,26,0,8437,AT,
17/07/2025,AT,facebook,0,5,8447,,
17/07/2025,AT,facebook,0,5,8412,,
17/07/2025,AT,facebook,0,5,25255,,
17/07/2025,AT,facebook,0,5,8339,,
17/07/2025,AT,facebook,0,5,51265,,
17/07/2025,AT,facebook,0,5,12605,,
17/07/2025,AT,facebook,0,5,8445,,
17/07/2025,AT,facebook,0,5,9009,,
17/07/2025,AT,facebook,0,5,8437,,
17/07/2025,AT,bunnycdn,0,1,8447,FR,
17/07/2025,AT,bunnycdn,0,1,8412,DE,
17/07/2025,AT,bunnycdn,0,1,25255,DE,
17/07/2025,AT,bunnycdn,0,1,8339,FR,
17/07/2025,AT,bunnycdn,0,1,51265,DE,
17/07/2025,AT,bunnycdn,0,1,12605,DE,
17/07/2025,AT,bunnycdn,0,1,8445,DE,
17/07/2025,AT,bunnycdn,0,1,9009,GB,
17/07/2025,AT,bunnycdn,0,1,8437,FR,
17/07/2025,AT,cdn77,0,2,8447,DE,
17/07/2025,AT,cdn77,0,2,8412,FR,
17/07/2025,AT,cdn77,0,2,25255,FR,
17/07/2025,AT,cdn77,0,2,8339,NL,
17/07/2025,AT,cdn77,0,2,51265,DE,
17/07/2025,AT,cdn77,0,2,12605,NL,
17/07/2025,AT,cdn77,0,2,8445,DE,
17/07/2025,AT,cdn77,0,2,9009,GB,
17/07/2025,AT,cdn77,0,2,8437,DE,
17/07/2025,BS,fastly,0,68,8014,US,
17/07/2025,BS,fastly,0,68,14593,US,
17/07/2025,BS,fastly,0,68,15146,US,
17/07/2025,BS,amazon,0,127,8014,US,
17/07/2025,BS,amazon,0,127,14593,US,
17/07/2025,BS,amazon,0,127,15146,US,
17/07/2025,BS,microsoft,0,18,8014,XX,
17/07/2025,BS,microsoft,0,18,14593,XX,
17/07/2025,BS,microsoft,0,18,15146,XX,
17/07/2025,BS,akamai,135,0,8014,BS,
17/07/2025,BS,akamai,135,0,14593,BS,
17/07/2025,BS,akamai,135,0,15146,BS,
17/07/2025,BS,cloudflare,0,360,8014,US,
17/07/2025,BS,cloudflare,0,360,14593,US,
17/07/2025,BS,cloudflare,0,360,15146,US,
17/07/2025,BS,facebook,0,9,8014,,
17/07/2025,BS,facebook,0,9,14593,,
17/07/2025,BS,facebook,0,9,15146,,
17/07/2025,BS,cdn77,0,1,8014,US,
17/07/2025,BS,cdn77,0,1,14593,US,
17/07/2025,BS,cdn77,0,1,15146,US,
17/07/2025,BS,alibaba,0,1,8014,,
17/07/2025,BS,alibaba,0,1,14593,,
17/07/2025,BS,alibaba,0,1,15146,,
17/07/2025,BH,cloudflare,577,0,5416,IT,
17/07/2025,BH,cloudflare,577,0,31452,OM,
17/07/2025,BH,cloudflare,577,0,51375,BH,
17/07/2025,BH,akamai,87,0,5416,BH,
17/07/2025,BH,akamai,87,0,31452,BH,
17/07/2025,BH,akamai,87,0,51375,BH,
17/07/2025,BH,fastly,0,21,5416,AE,
17/07/2025,BH,fastly,0,21,31452,AE,
17/07/2025,BH,fastly,0,21,51375,AE,
17/07/2025,BH,amazon,0,89,5416,KR,
17/07/2025,BH,amazon,0,89,31452,HK,
17/07/2025,BH,amazon,0,89,51375,HK,
17/07/2025,BH,microsoft,0,13,5416,XX,
17/07/2025,BH,microsoft,0,13,31452,XX,
17/07/2025,BH,microsoft,0,13,51375,XX,
17/07/2025,BH,alibaba,0,1,5416,,
17/07/2025,BH,alibaba,0,1,31452,,
17/07/2025,BH,alibaba,0,1,51375,,
17/07/2025,BH,facebook,0,8,5416,,
17/07/2025,BH,facebook,0,8,31452,,
17/07/2025,BH,facebook,0,8,51375,,
17/07/2025,BD,akamai,43,0,24432,BD,
17/07/2025,BD,akamai,43,0,24389,BD,
17/07/2025,BD,akamai,43,0,45245,BD,
17/07/2025,BD,akamai,43,0,63526,BD,
17/07/2025,BD,akamai,43,0,23688,BD,
17/07/2025,BD,akamai,43,0,138640,BD,
17/07/2025,BD,akamai,43,0,137967,BD,
17/07/2025,BD,akamai,43,0,23956,BD,
17/07/2025,BD,akamai,43,0,58689,BD,
17/07/2025,BD,akamai,43,0,63969,BD,
17/07/2025,BD,cloudflare,559,0,24432,IN,
17/07/2025,BD,cloudflare,559,0,24389,SG,
17/07/2025,BD,cloudflare,559,0,45245,SG,
17/07/2025,BD,cloudflare,559,0,63526,BD,
17/07/2025,BD,cloudflare,559,0,23688,BD,
17/07/2025,BD,cloudflare,559,0,138640,BD,
17/07/2025,BD,cloudflare,559,0,137967,BD,
17/07/2025,BD,cloudflare,559,0,23956,BD,
17/07/2025,BD,cloudflare,559,0,58689,BD,
17/07/2025,BD,cloudflare,559,0,63969,BD,
17/07/2025,BD,amazon,0,72,24432,SG,
17/07/2025,BD,amazon,0,72,24389,IN,
17/07/2025,BD,amazon,0,72,45245,SG,
17/07/2025,BD,amazon,0,72,63526,SG,
17/07/2025,BD,amazon,0,72,23688,SG,
17/07/2025,BD,amazon,0,72,138640,JP,
17/07/2025,BD,amazon,0,72,137967,HK,
17/07/2025,BD,amazon,0,72,23956,SG,
17/07/2025,BD,amazon,0,72,58689,SG,
17/07/2025,BD,amazon,0,72,63969,SG,
17/07/2025,BD,alibaba,0,8,24432,,
17/07/2025,BD,alibaba,0,8,24389,,
17/07/2025,BD,alibaba,0,8,45245,,
17/07/2025,BD,alibaba,0,8,63526,,
17/07/2025,BD,alibaba,0,8,23688,,
17/07/2025,BD,alibaba,0,8,138640,,
17/07/2025,BD,alibaba,0,8,137967,,
17/07/2025,BD,alibaba,0,8,23956,,
17/07/2025,BD,alibaba,0,8,58689,,
17/07/2025,BD,alibaba,0,8,63969,,
17/07/2025,BD,facebook,0,11,24432,,
17/07/2025,BD,facebook,0,11,24389,,
17/07/2025,BD,facebook,0,11,45245,,
17/07/2025,BD,facebook,0,11,63526,,
17/07/2025,BD,facebook,0,11,23688,,
17/07/2025,BD,facebook,0,11,138640,,
17/07/2025,BD,facebook,0,11,137967,,
17/07/2025,BD,facebook,0,11,23956,,
17/07/2025,BD,facebook,0,11,58689,,
17/07/2025,BD,facebook,0,11,63969,,
17/07/2025,BD,fastly,0,12,24432,SG,
17/07/2025,BD,fastly,0,12,24389,SG,
17/07/2025,BD,fastly,0,12,45245,SG,
17/07/2025,BD,fastly,0,12,63526,SG,
17/07/2025,BD,fastly,0,12,23688,SG,
17/07/2025,BD,fastly,0,12,138640,IN,
17/07/2025,BD,fastly,0,12,137967,SG,
17/07/2025,BD,fastly,0,12,23956,SG,
17/07/2025,BD,fastly,0,12,58689,SG,
17/07/2025,BD,fastly,0,12,63969,SG,
17/07/2025,BD,bunnycdn,0,1,24432,SG,
17/07/2025,BD,bunnycdn,0,1,24389,SG,
17/07/2025,BD,bunnycdn,0,1,45245,SG,
17/07/2025,BD,bunnycdn,0,1,63526,KR,
17/07/2025,BD,bunnycdn,0,1,23688,SG,
17/07/2025,BD,bunnycdn,0,1,138640,JP,
17/07/2025,BD,bunnycdn,0,1,137967,SG,
17/07/2025,BD,bunnycdn,0,1,23956,SG,
17/07/2025,BD,bunnycdn,0,1,58689,SG,
17/07/2025,BD,bunnycdn,0,1,63969,SG,
17/07/2025,BD,microsoft,0,2,24432,XX,
17/07/2025,BD,microsoft,0,2,24389,XX,
17/07/2025,BD,microsoft,0,2,45245,XX,
17/07/2025,BD,microsoft,0,2,63526,XX,
17/07/2025,BD,microsoft,0,2,23688,XX,
17/07/2025,BD,microsoft,0,2,138640,XX,
17/07/2025,BD,microsoft,0,2,137967,XX,
17/07/2025,BD,microsoft,0,2,23956,XX,
17/07/2025,BD,microsoft,0,2,58689,XX,
17/07/2025,BD,microsoft,0,2,63969,XX,
17/07/2025,BB,fastly,0,60,10278,US,
17/07/2025,BB,fastly,0,60,14593,CL,
17/07/2025,BB,fastly,0,60,14813,US,
17/07/2025,BB,fastly,0,60,35900,US,
17/07/2025,BB,cloudflare,0,384,10278,US,
17/07/2025,BB,cloudflare,0,384,14593,BR,
17/07/2025,BB,cloudflare,0,384,14813,US,
17/07/2025,BB,cloudflare,0,384,35900,US,
17/07/2025,BB,akamai,132,0,10278,BB,
17/07/2025,BB,akamai,132,0,14593,BB,
17/07/2025,BB,akamai,132,0,14813,BB,
17/07/2025,BB,akamai,132,0,35900,BB,
17/07/2025,BB,amazon,0,134,10278,US,
17/07/2025,BB,amazon,0,134,14593,AR,
17/07/2025,BB,amazon,0,134,14813,US,
17/07/2025,BB,amazon,0,134,35900,US,
17/07/2025,BB,microsoft,0,17,10278,XX,
17/07/2025,BB,microsoft,0,17,14593,XX,
17/07/2025,BB,microsoft,0,17,14813,XX,
17/07/2025,BB,microsoft,0,17,35900,XX,
17/07/2025,BB,facebook,0,9,10278,,
17/07/2025,BB,facebook,0,9,14593,,
17/07/2025,BB,facebook,0,9,14813,,
17/07/2025,BB,facebook,0,9,35900,,
17/07/2025,BB,bunnycdn,0,1,10278,US,
17/07/2025,BB,bunnycdn,0,1,14593,CO,
17/07/2025,BB,bunnycdn,0,1,14813,US,
17/07/2025,BB,bunnycdn,0,1,35900,US,
17/07/2025,BB,cdn77,0,1,10278,US,
17/07/2025,BB,cdn77,0,1,14593,PT,
17/07/2025,BB,cdn77,0,1,14813,US,
17/07/2025,BB,cdn77,0,1,35900,US,
17/07/2025,AZ,cloudflare,485,0,8814,AZ,
17/07/2025,AZ,cloudflare,485,0,28787,AZ,
17/07/2025,AZ,cloudflare,485,0,39232,NL,
17/07/2025,AZ,cloudflare,485,0,57293,AZ,
17/07/2025,AZ,cloudflare,485,0,15723,AZ,
17/07/2025,AZ,cloudflare,485,0,31721,SE,
17/07/2025,AZ,cloudflare,485,0,60258,NL,
17/07/2025,AZ,cloudflare,485,0,197830,NL,
17/07/2025,AZ,cloudflare,485,0,200446,SE,
17/07/2025,AZ,cloudflare,485,0,201167,SE,
17/07/2025,AZ,cloudflare,485,0,42779,NL,
17/07/2025,AZ,cloudflare,485,0,29049,SE,
17/07/2025,AZ,cloudflare,485,0,199731,SE,
17/07/2025,AZ,cloudflare,485,0,203680,SE,
17/07/2025,AZ,amazon,0,31,8814,GB,
17/07/2025,AZ,amazon,0,31,28787,BG,
17/07/2025,AZ,amazon,0,31,39232,GB,
17/07/2025,AZ,amazon,0,31,57293,DE,
17/07/2025,AZ,amazon,0,31,15723,DE,
17/07/2025,AZ,amazon,0,31,31721,NL,
17/07/2025,AZ,amazon,0,31,60258,DE,
17/07/2025,AZ,amazon,0,31,197830,NL,
17/07/2025,AZ,amazon,0,31,200446,FI,
17/07/2025,AZ,amazon,0,31,201167,FI,
17/07/2025,AZ,amazon,0,31,42779,GB,
17/07/2025,AZ,amazon,0,31,29049,GB,
17/07/2025,AZ,amazon,0,31,199731,US,
17/07/2025,AZ,amazon,0,31,203680,US,
17/07/2025,AZ,microsoft,0,11,8814,XX,
17/07/2025,AZ,microsoft,0,11,28787,XX,
17/07/2025,AZ,microsoft,0,11,39232,XX,
17/07/2025,AZ,microsoft,0,11,57293,XX,
17/07/2025,AZ,microsoft,0,11,15723,XX,
17/07/2025,AZ,microsoft,0,11,31721,XX,
17/07/2025,AZ,microsoft,0,11,60258,XX,
17/07/2025,AZ,microsoft,0,11,197830,XX,
17/07/2025,AZ,microsoft,0,11,200446,XX,
17/07/2025,AZ,microsoft,0,11,201167,XX,
17/07/2025,AZ,microsoft,0,11,42779,XX,
17/07/2025,AZ,microsoft,0,11,29049,XX,
17/07/2025,AZ,microsoft,0,11,199731,XX,
17/07/2025,AZ,microsoft,0,11,203680,XX,
17/07/2025,AZ,akamai,25,0,8814,AZ,
17/07/2025,AZ,akamai,25,0,28787,AZ,
17/07/2025,AZ,akamai,25,0,39232,AZ,
17/07/2025,AZ,akamai,25,0,57293,AZ,
17/07/2025,AZ,akamai,25,0,15723,AZ,
17/07/2025,AZ,akamai,25,0,31721,AZ,
17/07/2025,AZ,akamai,25,0,60258,AZ,
17/07/2025,AZ,akamai,25,0,197830,AZ,
17/07/2025,AZ,akamai,25,0,200446,AZ,
17/07/2025,AZ,akamai,25,0,201167,AZ,
17/07/2025,AZ,akamai,25,0,42779,AZ,
17/07/2025,AZ,akamai,25,0,29049,AZ,
17/07/2025,AZ,akamai,25,0,199731,AZ,
17/07/2025,AZ,akamai,25,0,203680,AZ,
17/07/2025,AZ,alibaba,0,1,8814,,
17/07/2025,AZ,alibaba,0,1,28787,,
17/07/2025,AZ,alibaba,0,1,39232,,
17/07/2025,AZ,alibaba,0,1,57293,,
17/07/2025,AZ,alibaba,0,1,15723,,
17/07/2025,AZ,alibaba,0,1,31721,,
17/07/2025,AZ,alibaba,0,1,60258,,
17/07/2025,AZ,alibaba,0,1,197830,,
17/07/2025,AZ,alibaba,0,1,200446,,
17/07/2025,AZ,alibaba,0,1,201167,,
17/07/2025,AZ,alibaba,0,1,42779,,
17/07/2025,AZ,alibaba,0,1,29049,,
17/07/2025,AZ,alibaba,0,1,199731,,
17/07/2025,AZ,alibaba,0,1,203680,,
17/07/2025,AZ,medianova,0,1,8814,DE,
17/07/2025,AZ,medianova,0,1,28787,DE,
17/07/2025,AZ,medianova,0,1,15723,DE,
17/07/2025,AZ,medianova,0,1,197830,DE,
17/07/2025,AZ,medianova,0,1,200446,DE,
17/07/2025,AZ,medianova,0,1,199731,US,
17/07/2025,AZ,medianova,0,1,203680,US,
17/07/2025,AZ,fastly,0,10,8814,DE,
17/07/2025,AZ,fastly,0,10,28787,NL,
17/07/2025,AZ,fastly,0,10,39232,DE,
17/07/2025,AZ,fastly,0,10,57293,DE,
17/07/2025,AZ,fastly,0,10,15723,FI,
17/07/2025,AZ,fastly,0,10,31721,NL,
17/07/2025,AZ,fastly,0,10,60258,DE,
17/07/2025,AZ,fastly,0,10,197830,DE,
17/07/2025,AZ,fastly,0,10,200446,DE,
17/07/2025,AZ,fastly,0,10,201167,US,
17/07/2025,AZ,fastly,0,10,42779,DE,
17/07/2025,AZ,fastly,0,10,29049,DE,
17/07/2025,AZ,fastly,0,10,199731,US,
17/07/2025,AZ,fastly,0,10,203680,DE,
17/07/2025,AZ,facebook,0,7,8814,,
17/07/2025,AZ,facebook,0,7,28787,,
17/07/2025,AZ,facebook,0,7,39232,,
17/07/2025,AZ,facebook,0,7,57293,,
17/07/2025,AZ,facebook,0,7,15723,,
17/07/2025,AZ,facebook,0,7,31721,,
17/07/2025,AZ,facebook,0,7,60258,,
17/07/2025,AZ,facebook,0,7,197830,,
17/07/2025,AZ,facebook,0,7,200446,,
17/07/2025,AZ,facebook,0,7,201167,,
17/07/2025,AZ,facebook,0,7,42779,,
17/07/2025,AZ,facebook,0,7,29049,,
17/07/2025,AZ,facebook,0,7,199731,,
17/07/2025,AZ,facebook,0,7,203680,,
17/07/2025,BY,cloudflare,0,191,6697,PL,
17/07/2025,BY,cloudflare,0,191,25106,PL,
17/07/2025,BY,akamai,14,0,6697,BY,
17/07/2025,BY,akamai,14,0,25106,BY,
17/07/2025,BY,akamai,14,0,42772,BY,
17/07/2025,BY,alibaba,0,1,6697,,
17/07/2025,BY,alibaba,0,1,25106,,
17/07/2025,BY,alibaba,0,1,42772,,
17/07/2025,BY,amazon,0,11,6697,NL,
17/07/2025,BY,amazon,0,11,25106,NL,
17/07/2025,BY,amazon,0,11,42772,FR,
17/07/2025,BY,fastly,0,9,6697,DE,
17/07/2025,BY,fastly,0,9,25106,DE,
17/07/2025,BY,fastly,0,9,42772,DE,
17/07/2025,BY,facebook,0,4,6697,,
17/07/2025,BY,facebook,0,4,25106,,
17/07/2025,BY,facebook,0,4,42772,,
17/07/2025,BY,cdn77,0,1,6697,DE,
17/07/2025,BY,cdn77,0,1,25106,SE,
17/07/2025,BY,cdn77,0,1,42772,FR,
17/07/2025,BY,microsoft,0,2,6697,XX,
17/07/2025,BY,microsoft,0,2,25106,XX,
17/07/2025,BY,microsoft,0,2,42772,XX,
17/07/2025,BE,cloudflare,295,0,5432,BE,
17/07/2025,BE,cloudflare,295,0,6848,BE,
17/07/2025,BE,cloudflare,295,0,47377,BE,
17/07/2025,BE,cloudflare,295,0,12392,BE,
17/07/2025,BE,akamai,157,0,5432,BE,
17/07/2025,BE,akamai,157,0,6848,BE,
17/07/2025,BE,akamai,157,0,47377,BE,
17/07/2025,BE,akamai,157,0,12392,BE,
17/07/2025,BE,amazon,0,112,5432,GB,
17/07/2025,BE,amazon,0,112,6848,ES,
17/07/2025,BE,amazon,0,112,47377,DE,
17/07/2025,BE,amazon,0,112,12392,FR,
17/07/2025,BE,fastly,45,0,5432,BE,
17/07/2025,BE,fastly,45,0,6848,BE,
17/07/2025,BE,fastly,45,0,47377,BE,
17/07/2025,BE,fastly,45,0,12392,BE,
17/07/2025,BE,microsoft,29,0,5432,BE,
17/07/2025,BE,microsoft,29,0,6848,BE,
17/07/2025,BE,microsoft,29,0,47377,BE,
17/07/2025,BE,microsoft,29,0,12392,BE,
17/07/2025,BE,facebook,0,7,5432,,
17/07/2025,BE,facebook,0,7,6848,,
17/07/2025,BE,facebook,0,7,47377,,
17/07/2025,BE,facebook,0,7,12392,,
17/07/2025,BE,bunnycdn,0,1,5432,SE,
17/07/2025,BE,bunnycdn,0,1,6848,SE,
17/07/2025,BE,bunnycdn,0,1,47377,DE,
17/07/2025,BE,bunnycdn,0,1,12392,DE,
17/07/2025,BZ,fastly,0,57,10269,US,
17/07/2025,BZ,fastly,0,57,28094,US,
17/07/2025,BZ,fastly,0,57,262239,US,
17/07/2025,BZ,fastly,0,57,263824,US,
17/07/2025,BZ,fastly,0,57,264640,US,
17/07/2025,BZ,fastly,0,57,264663,US,
17/07/2025,BZ,cloudflare,0,412,10269,US,
17/07/2025,BZ,cloudflare,0,412,28094,CR,
17/07/2025,BZ,cloudflare,0,412,262239,US,
17/07/2025,BZ,cloudflare,0,412,263824,US,
17/07/2025,BZ,cloudflare,0,412,264640,US,
17/07/2025,BZ,cloudflare,0,412,264663,US,
17/07/2025,BZ,akamai,104,0,10269,BZ,
17/07/2025,BZ,akamai,104,0,28094,BZ,
17/07/2025,BZ,akamai,104,0,262239,BZ,
17/07/2025,BZ,akamai,104,0,263824,BZ,
17/07/2025,BZ,akamai,104,0,264640,BZ,
17/07/2025,BZ,akamai,104,0,264663,BZ,
17/07/2025,BZ,amazon,0,94,10269,US,
17/07/2025,BZ,amazon,0,94,28094,US,
17/07/2025,BZ,amazon,0,94,262239,US,
17/07/2025,BZ,amazon,0,94,263824,US,
17/07/2025,BZ,amazon,0,94,264640,US,
17/07/2025,BZ,amazon,0,94,264663,US,
17/07/2025,BZ,microsoft,0,25,10269,XX,
17/07/2025,BZ,microsoft,0,25,28094,XX,
17/07/2025,BZ,microsoft,0,25,262239,XX,
17/07/2025,BZ,microsoft,0,25,263824,XX,
17/07/2025,BZ,microsoft,0,25,264640,XX,
17/07/2025,BZ,microsoft,0,25,264663,XX,
17/07/2025,BZ,facebook,0,12,10269,,
17/07/2025,BZ,facebook,0,12,28094,,
17/07/2025,BZ,facebook,0,12,262239,,
17/07/2025,BZ,facebook,0,12,263824,,
17/07/2025,BZ,facebook,0,12,264640,,
17/07/2025,BZ,facebook,0,12,264663,,
17/07/2025,BZ,alibaba,0,1,10269,,
17/07/2025,BZ,alibaba,0,1,28094,,
17/07/2025,BZ,alibaba,0,1,262239,,
17/07/2025,BZ,alibaba,0,1,263824,,
17/07/2025,BZ,alibaba,0,1,264640,,
17/07/2025,BZ,alibaba,0,1,264663,,
17/07/2025,BZ,cdn77,0,1,10269,US,
17/07/2025,BZ,cdn77,0,1,28094,CR,
17/07/2025,BZ,cdn77,0,1,262239,US,
17/07/2025,BZ,cdn77,0,1,263824,US,
17/07/2025,BZ,cdn77,0,1,264640,US,
17/07/2025,BZ,cdn77,0,1,264663,US,
17/07/2025,BM,facebook,0,8,3855,,
17/07/2025,BM,facebook,0,8,16413,,
17/07/2025,BM,facebook,0,8,32020,,
17/07/2025,BM,amazon,0,183,3855,US,
17/07/2025,BM,amazon,0,183,16413,US,
