country,measurement_period,website,website_rank,cdn_provider,cdn_jurisdiction,as_number,ip_address,source,extraction_date
MM,202601,NULL,NULL,amazon,US,136480,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,amazon,US,14593,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,amazon,US,174,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,amazon,US,58952,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,amazon,US,9988,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,132167,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,134484,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,135300,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,135405,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,135589,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,136255,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,136442,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,14593,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,174,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cdn77,UK,58952,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,132148,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,132167,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,133385,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,134484,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,134840,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,135300,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,135405,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,135589,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,136210,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,136255,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,136442,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,14593,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,cloudflare,US,174,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,facebook,US,133524,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,facebook,US,134484,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,facebook,US,14593,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,facebook,US,174,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,132148,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,132167,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,133385,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,134484,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,134840,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,135300,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,135405,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,135589,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,136255,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,136442,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,136480,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,14593,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,174,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,58952,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,fastly,US,9988,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,132148,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,132167,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,133385,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,133524,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,134484,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,134840,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,135300,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,135405,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,135589,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,136210,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,136255,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,136442,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,136480,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,14593,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,174,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,58952,NULL,lccrawresults,2026-01-17
MM,202601,NULL,NULL,microsoft,US,9988,NULL,lccrawresults,2026-01-17
MY,202406,NULL,NULL,akamai,US,10030,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,akamai,US,10030,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,akamai,US,4788,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,akamai,US,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,akamai,US,4818,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,akamai,US,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,akamai,US,9534,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,akamai,US,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,alibaba,China,10030,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,alibaba,China,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,alibaba,China,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,alibaba,China,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,amazon,US,10030,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,amazon,US,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,amazon,US,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,amazon,US,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cdn77,UK,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cdn77,UK,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cdn77,UK,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cdn77,UK,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cloudflare,US,10030,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudflare,US,10030,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cloudflare,US,4788,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudflare,US,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cloudflare,US,4818,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudflare,US,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cloudflare,US,9534,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudflare,US,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,cloudfront,US,10030,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudfront,US,38466,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudfront,US,4788,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudfront,US,4818,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,cloudfront,US,9534,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,facebook,US,10030,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,facebook,US,10030,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,facebook,US,4788,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,facebook,US,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,facebook,US,4818,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,facebook,US,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,facebook,US,9534,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,facebook,US,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,fastly,US,10030,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,fastly,US,4788,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,fastly,US,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,fastly,US,4818,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,fastly,US,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,fastly,US,9534,NULL,lccrawresults,2024-06-01
MY,202406,NULL,NULL,fastly,US,9534,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,microsoft,US,10030,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,microsoft,US,4788,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,microsoft,US,4818,NULL,lccrawresults,2024-06-19
MY,202406,NULL,NULL,microsoft,US,9534,NULL,lccrawresults,2024-06-19
MY,202407,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-07-24
MY,202407,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-07-24
MY,202407,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-07-24
MY,202407,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-07-24
MY,202407,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-07-24
MY,202407,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-07-24
MY,202407,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-07-23
MY,202407,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-07-24
MY,202408,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-08-19
MY,202408,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-08-19
MY,202408,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-08-19
MY,202408,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-08-19
MY,202408,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-08-19
MY,202408,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-08-19
MY,202408,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-08-05
MY,202408,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-08-19
MY,202409,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-09-16
MY,202409,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-09-16
MY,202409,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-09-16
MY,202409,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-09-16
MY,202409,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-09-16
MY,202409,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-09-16
MY,202409,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-09-19
MY,202409,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-09-16
MY,202410,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-10-17
MY,202410,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-10-17
MY,202410,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-10-17
MY,202410,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-10-17
MY,202410,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-10-17
MY,202410,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-10-17
MY,202410,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-10-17
MY,202411,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-11-17
MY,202411,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-11-17
MY,202411,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-11-17
MY,202411,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-11-17
MY,202411,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-11-17
MY,202411,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-11-17
MY,202411,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-11-17
MY,202412,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2024-12-18
MY,202412,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2024-12-18
MY,202412,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2024-12-18
MY,202412,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2024-12-18
MY,202412,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2024-12-18
MY,202412,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2024-12-18
MY,202412,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2024-12-18
MY,202501,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2025-01-17
MY,202501,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2025-01-17
MY,202501,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2025-01-17
MY,202501,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2025-01-17
MY,202501,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2025-01-17
MY,202501,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2025-01-17
MY,202501,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2025-01-17
MY,202502,NULL,NULL,akamai,US,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,akamai,US,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,akamai,US,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,akamai,US,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,akamai,US,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,akamai,US,9930,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,alibaba,China,9930,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,amazon,US,9930,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,cloudflare,US,9930,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,facebook,US,9930,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,fastly,US,9930,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,10030,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,14593,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,4788,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,4818,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,9534,NULL,lccrawresults,2025-02-17
MY,202502,NULL,NULL,microsoft,US,9930,NULL,lccrawresults,2025-02-17
MY,202503,NULL,NULL,akamai,US,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,akamai,US,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,akamai,US,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,akamai,US,9534,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,alibaba,China,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,alibaba,China,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,alibaba,China,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,alibaba,China,9534,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,amazon,US,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,amazon,US,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,amazon,US,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,amazon,US,9534,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,cloudflare,US,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,cloudflare,US,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,cloudflare,US,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,cloudflare,US,9534,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,facebook,US,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,facebook,US,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,facebook,US,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,facebook,US,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,facebook,US,9534,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,fastly,US,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,fastly,US,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,fastly,US,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,fastly,US,9534,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,microsoft,US,10030,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,microsoft,US,4788,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,microsoft,US,4818,NULL,lccrawresults,2025-03-17
MY,202503,NULL,NULL,microsoft,US,9534,NULL,lccrawresults,2025-03-17
MY,202504,NULL,NULL,akamai,US,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,akamai,US,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,akamai,US,4818,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,akamai,US,9534,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,alibaba,China,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,alibaba,China,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,alibaba,China,4818,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,alibaba,China,9534,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,amazon,US,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,amazon,US,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,amazon,US,4818,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,amazon,US,9534,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,cloudflare,US,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,cloudflare,US,38466,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,cloudflare,US,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,cloudflare,US,4818,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,cloudflare,US,9534,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,facebook,US,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,facebook,US,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,facebook,US,9534,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,fastly,US,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,fastly,US,38466,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,fastly,US,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,fastly,US,4818,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,fastly,US,9534,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,microsoft,US,10030,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,microsoft,US,38466,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,microsoft,US,4788,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,microsoft,US,4818,NULL,lccrawresults,2025-04-17
MY,202504,NULL,NULL,microsoft,US,9534,NULL,lccrawresults,2025-04-17
MY,202505,NULL,NULL,akamai,US,10030,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,akamai,US,38466,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,akamai,US,4788,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,akamai,US,4818,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,akamai,US,9534,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,alibaba,China,10030,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,alibaba,China,38466,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,alibaba,China,4788,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,alibaba,China,4818,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,alibaba,China,9534,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,amazon,US,10030,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,amazon,US,38466,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,amazon,US,4788,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,amazon,US,4818,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,amazon,US,9534,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,cdn77,UK,10030,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,cdn77,UK,38466,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,cdn77,UK,4788,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,cdn77,UK,4818,NULL,lccrawresults,2025-05-17
MY,202505,NULL,NULL,cdn77,UK,9534,NULL,lccrawresults,2025-05-17
